me_date,n,ic,p,factor,horizon_m
2023-12-31,1779,0.15962468041911526,1.2753378217393962e-11,level,3
2024-01-31,1779,0.13052986278397283,3.2892615648354304e-08,level,3
2024-02-29,1784,0.08867322717041284,0.00017676926355705366,level,3
2024-03-31,1786,-0.07507356197835924,0.0014986197066150064,level,3
2024-04-30,1787,-0.09969259147188417,2.4228456215738543e-05,level,3
2024-05-31,1806,0.028825558711023998,0.2207984511906278,level,3
2024-06-30,1807,0.006210379671599617,0.7919218643086015,level,3
2024-07-31,1806,0.09019969430618628,0.00012384165853219405,level,3
2024-08-31,1809,0.05777290777674814,0.013988004056445996,level,3
2024-09-30,1807,0.1576304735876731,1.6034391187819136e-11,level,3
2024-10-31,1807,0.22020383337184263,2.7821999258395115e-21,level,3
2024-11-30,1836,0.18474930382358734,1.4676449547898506e-15,level,3
2024-12-31,1837,0.13929897371638056,2.0276567300983982e-09,level,3
2025-01-31,1837,0.152059490868001,5.7153692926481e-11,level,3
2025-02-28,1838,0.198869385011362,7.55176783737865e-18,level,3
2025-03-31,1839,0.18844300641653391,3.677903020807399e-16,level,3
2025-04-30,1840,0.1182184471480622,3.668481142531516e-07,level,3
2025-05-31,1857,0.08557611519407868,0.0002224834159131647,level,3
2025-06-30,1859,0.01412234337077041,0.5428416684448838,level,3
2025-07-31,1860,0.03555292203320476,0.12533249604769417,level,3
2025-08-31,1864,0.03653260720236014,0.11485778350711807,level,3
2025-09-30,1867,-0.013591445747850752,0.5572683219675069,level,3
2025-10-31,1867,-0.10384425606368719,6.9198113925561034e-06,level,3
2025-11-30,1896,-0.042049380041565255,0.06716598178759985,level,3
2025-12-31,1897,0.041351953411779184,0.07175816987311197,level,3
2016-02-29,1393,0.055742503675395176,0.03750512368936916,level,6
2016-03-31,1393,0.05336850017442225,0.04642603435857055,level,6
2016-04-30,1393,0.041320370602446185,0.1232023002688341,level,6
2016-05-31,1420,-0.013949988029279674,0.5994174365007177,level,6
2016-06-30,1419,0.018864312078537677,0.4776741557431533,level,6
2016-07-31,1420,-0.006406961299174676,0.8093825479537384,level,6
2016-08-31,1432,-0.08961872819533426,0.0006857750231503985,level,6
2016-09-30,1432,-0.05999002538224108,0.023195969481867383,level,6
2016-10-31,1432,-0.03168419454129236,0.2308235985735644,level,6
2016-11-30,1458,0.028675903355501284,0.27384978108521657,level,6
2016-12-31,1458,0.05759381845878256,0.0278716492754648,level,6
2017-01-31,1458,0.12339610916054648,2.2925862776231456e-06,level,6
2017-02-28,1500,0.15881249448866414,6.212408303150075e-10,level,6
2017-03-31,1501,0.07669777645239051,0.002945327214783178,level,6
2017-04-30,1501,0.05383482384557673,0.03702543920219791,level,6
2017-05-31,1515,0.0071271615219821735,0.7816380098500895,level,6
2017-06-30,1516,-0.01633120132093358,0.525176049914249,level,6
2017-07-31,1516,-0.08811220299403122,0.0005934837200613404,level,6
2017-08-31,1532,-0.0644131345561792,0.011677567335129924,level,6
2017-09-30,1532,-0.033288569464771246,0.19283514518030934,level,6
2017-10-31,1532,-0.07757163786501783,0.002379055601400191,level,6
2017-11-30,1546,-0.05457801604248557,0.031886704085741305,level,6
2017-12-31,1546,-0.045225236473086496,0.07545450397472155,level,6
2018-01-31,1547,0.02538713041078733,0.3183383733446296,level,6
2018-02-28,1553,0.08033321263157199,0.0015330498311279114,level,6
2018-03-31,1553,0.03413752726381236,0.17875299637895034,level,6
2018-04-30,1552,0.05523549636414009,0.029560181835023767,level,6
2018-05-31,1586,0.06646947692281639,0.008097838290480684,level,6
2018-06-30,1586,0.07501811975551582,0.0027950274781994916,level,6
2018-07-31,1586,0.07041510558456499,0.005023446325916751,level,6
2018-08-31,1594,0.08137943695167012,0.001146306033169092,level,6
2018-09-30,1595,0.19169667393727466,1.1488618686712963e-14,level,6
2018-10-31,1595,0.1720405157380167,4.609573870063614e-12,level,6
2018-11-30,1606,0.1534408326622481,6.37052346928623e-10,level,6
2018-12-31,1606,0.21587034518758197,2.179599165050705e-18,level,6
2019-01-31,1606,0.17198911518848922,3.953018254641915e-12,level,6
2019-02-28,1609,0.21486006214586836,2.9384379343187697e-18,level,6
2019-03-31,1610,0.14105102281758838,1.31822054346921e-08,level,6
2019-04-30,1611,0.17641352165474308,9.945458118599563e-13,level,6
2019-05-31,1622,0.20945928177540768,1.541403131136351e-17,level,6
2019-06-30,1623,0.1406083155210009,1.2813697262074124e-08,level,6
2019-07-31,1623,0.10049900356557125,4.994093843132932e-05,level,6
2019-08-31,1634,0.019383103862750765,0.43363144206065507,level,6
2019-09-30,1634,0.12937162782860745,1.5407358674832678e-07,level,6
2019-10-31,1634,0.11708399170623982,2.079229843867238e-06,level,6
2019-11-30,1645,0.08948728730784256,0.0002790469739015091,level,6
2019-12-31,1645,0.04414509382223,0.07345796505537565,level,6
2020-01-31,1645,0.02602594209538762,0.29144724997736615,level,6
2020-02-29,1646,0.011464251645771754,0.6420909934509984,level,6
2020-03-31,1646,-0.17096967802376442,2.8976728841702323e-12,level,6
2020-04-30,1646,-0.17228568704608674,1.961950778990721e-12,level,6
2020-05-31,1652,-0.17718538428937733,4.056014153674006e-13,level,6
2020-06-30,1652,-0.13568969248177737,3.085229262418367e-08,level,6
2020-07-31,1652,-0.0748025443842658,0.002347806731186438,level,6
2020-08-31,1665,-0.08589324171489965,0.00045034184247229076,level,6
2020-09-30,1666,0.0254941876409602,0.2983512025492662,level,6
2020-10-31,1667,-0.09363046805317828,0.0001289920969617606,level,6
2020-11-30,1676,-0.022613513947878753,0.3548609603777867,level,6
2020-12-31,1676,0.022065652757118037,0.3666420108468307,level,6
2021-01-31,1676,-0.062060142696016736,0.011046225664981283,level,6
2021-02-28,1681,-0.001845956966821522,0.9397150581756537,level,6
2021-03-31,1681,-0.059460839890544424,0.014759033938115697,level,6
2021-04-30,1681,0.043738311904582654,0.07300574287740484,level,6
2021-05-31,1689,-0.013370961647558898,0.5829161794118045,level,6
2021-06-30,1689,-0.051855262398314714,0.03309121924543204,level,6
2021-07-31,1689,-0.07287522104205153,0.0027287146130080342,level,6
2021-08-31,1695,-0.10489844216995056,1.5083458388398583e-05,level,6
2021-09-30,1696,-0.004204595036204908,0.86262869380119,level,6
2021-10-31,1697,-0.0733929552203225,0.0024842721929634877,level,6
2021-11-30,1711,-0.07451380424758833,0.002040712645536826,level,6
2021-12-31,1711,-0.13073990188467036,5.720846042897523e-08,level,6
2022-01-31,1715,-0.15053215578050236,3.725684693635418e-10,level,6
2022-02-28,1717,-0.1549998578755651,1.067531052719458e-10,level,6
2022-03-31,1717,-0.18623205081376254,7.288550104761519e-15,level,6
2022-04-30,1717,-0.1339986070625984,2.495726788861736e-08,level,6
2022-05-31,1724,-0.1271694604339612,1.1713826407595329e-07,level,6
2022-06-30,1724,-0.021960896578311042,0.36214330044075393,level,6
2022-07-31,1724,0.05718078987839842,0.017576120325756037,level,6
2022-08-31,1728,0.13354341741218304,2.514645145579545e-08,level,6
2022-09-30,1729,0.22780747441939453,8.63435708738607e-22,level,6
2022-10-31,1729,0.14668309454907333,8.897479863387925e-10,level,6
2022-11-30,1741,0.11817286179199611,7.630426137479763e-07,level,6
2022-12-31,1741,0.1336817658474423,2.155267177163137e-08,level,6
2023-01-31,1742,0.09570283873882299,6.315697531157371e-05,level,6
2023-02-28,1744,0.13282517610667224,2.5819664813242948e-08,level,6
2023-03-31,1744,0.09455100328610933,7.666383583850463e-05,level,6
2023-04-30,1744,0.09493688104644007,7.162891145885961e-05,level,6
2023-05-31,1754,0.11660591070751296,9.742078189543411e-07,level,6
2023-06-30,1756,0.10424906133501412,1.2013557674318074e-05,level,6
2023-07-31,1756,0.036084944244114535,0.13065026279800596,level,6
2023-08-31,1759,0.029185974265510402,0.22115490949861105,level,6
2023-09-30,1759,0.09154436098577583,0.00012067234696898088,level,6
2023-10-31,1763,0.08260578238897805,0.0005167227817468043,level,6
2023-11-30,1777,0.018246702122564087,0.44206967281497356,level,6
2023-12-31,1779,0.027469400172857216,0.24685839223190068,level,6
2024-01-31,1779,0.01139927376105594,0.6308872276120923,level,6
2024-02-29,1784,0.048542679649401926,0.04035571964607807,level,6
2024-03-31,1786,-0.08757733169359473,0.00021085408377943002,level,6
2024-04-30,1786,-0.042301441282502523,0.0738965186012044,level,6
2024-05-31,1805,0.03574256274769646,0.12902290346104053,level,6
2024-06-30,1804,0.11675283629672599,6.610151133138064e-07,level,6
2024-07-31,1804,0.19406849217615843,9.079531558971443e-17,level,6
2024-08-31,1807,0.15264201929955232,6.91920841423724e-11,level,6
2024-09-30,1807,0.23108278887640105,2.490505955160773e-23,level,6
2024-10-31,1807,0.25707327015694875,1.153285213523376e-28,level,6
2024-11-30,1836,0.24891488944438067,2.501440863383708e-27,level,6
2024-12-31,1837,0.2520637116192223,5.106912284506725e-28,level,6
2025-01-31,1837,0.2193572181714812,1.881625039830341e-21,level,6
